oid,t,lon,lat
51,1443653321,-6.13511,48.89482
1,1443653322,-4.465697,48.382454
51,1443653322,-6.135073,48.894955
35,1443653324,-4.514195,47.843227
50,1443653324,-3.97003,47.74216
51,1443653324,-6.135033,48.89509
4,1443653324,-4.4851084,48.381325
2,1443653324,-4.496585,48.382393
3,1443653324,-4.772062,48.03562
37,1443653325,-4.849993,47.764317
44,1443653325,-4.3806934,47.813812
12,1443653325,-4.3198934,48.100864
44,1443653327,-4.380688,47.813858
0,1443653328,-4.5490065,48.1123
51,1443653328,-6.1349635,48.895355
14,1443653329,-4.49715,48.207413
0,1443653329,-4.5490065,48.1123
7,1443653329,-4.4331117,48.119217
14,1443653330,-4.49715,48.207413
51,1443653330,-6.134917,48.89548
22,1443653330,-4.4857316,48.381073
12,1443653332,-4.319878,48.1006
51,1443653332,-6.1348867,48.895615
1,1443653332,-4.465697,48.38245
2,1443653333,-4.496575,48.3824
52,1443653334,-4.8593683,47.775734
12,1443653335,-4.31988,48.100536
4,1443653335,-4.485103,48.381325
3,1443653336,-4.7721515,48.03522
35,1443653336,-4.51448,47.84379
5,1443653337,-4.4954467,48.383663
52,1443653337,-4.85939,47.77572
0,1443653338,-4.5495734,48.11228
31,1443653338,-4.5566382,48.115482
50,1443653338,-3.9708867,47.742188
7,1443653339,-4.4325566,48.1194
44,1443653339,-4.380688,47.814102
51,1443653339,-6.1347632,48.896015
37,1443653341,-4.850155,47.76431
1,1443653342,-4.4657,48.38245
17,1443653343,-4.514837,48.3695
2,1443653344,-4.496578,48.382412
18,1443653345,-4.479435,48.38286
3,1443653345,-4.772227,48.034855
4,1443653345,-4.4851,48.38132
5,1443653346,-4.4954414,48.383663
0,1443653348,-4.5504317,48.11226
7,1443653348,-4.43199,48.1196
1,1443653352,-4.465697,48.382446
3,1443653354,-4.77229,48.034534
4,1443653354,-4.4850965,48.38132
5,1443653357,-4.4954367,48.383667
0,1443653358,-4.551145,48.112217
7,1443653359,-4.431395,48.119835
10,1443653362,-4.4664383,48.161407
2,1443653364,-4.496595,48.382412
3,1443653364,-4.77235,48.03422
4,1443653364,-4.4850984,48.381317
5,1443653367,-4.4954333,48.383667
0,1443653368,-4.5517983,48.11218
19,1443653369,-4.4859567,48.380653
7,1443653369,-4.430908,48.12003
1,1443653372,-4.465707,48.38247
10,1443653372,-4.467077,48.161526
3,1443653374,-4.77241,48.03385
2,1443653374,-4.4966016,48.382412
4,1443653375,-4.4851,48.381313
5,1443653377,-4.495432,48.383667
20,1443653378,-4.3268385,48.098602
21,1443653379,-4.4859233,48.38076
0,1443653379,-4.5525966,48.112164
10,1443653380,-4.467603,48.1616
7,1443653380,-4.430323,48.12028
1,1443653382,-4.4657116,48.382473
12,1443653384,-4.3203416,48.09924
4,1443653384,-4.4850736,48.381306
3,1443653384,-4.7724733,48.03351
5,1443653387,-4.4954367,48.383667
0,1443653388,-4.5533166,48.112152
31,1443653388,-4.5602884,48.115147
7,1443653389,-4.4298515,48.120506
10,1443653391,-4.4683332,48.161602
4,1443653394,-4.485067,48.3813
3,1443653396,-4.772505,48.033134
5,1443653397,-4.4954433,48.383667
20,1443653397,-4.3268385,48.098625
0,1443653397,-4.553897,48.112106
0,1443653397,-4.5539665,48.112103
12,1443653398,-4.32078,48.099056
7,1443653398,-4.4293084,48.120735
0,1443653398,-4.5539665,48.112103
0,1443653401,-4.55418,48.11208
10,1443653402,-4.468983,48.161545
1,1443653402,-4.4657316,48.382492
0,1443653404,-4.5544667,48.112053
2,1443653404,-4.49661,48.38241
3,1443653405,-4.77255,48.03279
4,1443653405,-4.485067,48.3813
24,1443653408,-4.4523916,48.38462
7,1443653408,-4.428768,48.120945
0,1443653409,-4.55475,48.11203
0,1443653410,-4.5548916,48.112015
10,1443653411,-4.469627,48.161533
1,1443653412,-4.465737,48.382496
3,1443653414,-4.772587,48.032475
0,1443653415,-4.555245,48.111977
12,1443653415,-4.3213167,48.09889
4,1443653415,-4.4850683,48.3813
23,1443653416,-4.4762836,48.33906
5,1443653417,-4.4954367,48.383667
0,1443653418,-4.555455,48.111954
7,1443653419,-4.428175,48.121193
12,1443653421,-4.321495,48.09883
1,1443653422,-4.4657416,48.382507
10,1443653422,-4.47034,48.16158
4,1443653423,-4.485077,48.381306
2,1443653424,-4.4966135,48.3824
3,1443653424,-4.772625,48.03216
12,1443653424,-4.321585,48.0988
12,1443653428,-4.3217034,48.09877
0,1443653428,-4.55609,48.111885
7,1443653430,-4.4275765,48.12142
1,1443653431,-4.4657416,48.382507
10,1443653432,-4.4709783,48.161674
2,1443653434,-4.496605,48.382397
3,1443653434,-4.77266,48.031765
4,1443653435,-4.4850817,48.38132
0,1443653439,-4.5568666,48.111805
7,1443653440,-4.4270215,48.12163
10,1443653440,-4.471492,48.16177
1,1443653442,-4.4657416,48.38251
4,1443653444,-4.4850636,48.38132
3,1443653445,-4.7726984,48.03137
5,1443653447,-4.495438,48.38366
0,1443653448,-4.5575767,48.111744
7,1443653449,-4.426522,48.121826
10,1443653451,-4.4721785,48.16195
0,1443653453,-4.557865,48.111725
0,1443653453,-4.557865,48.111725
3,1443653454,-4.7727165,48.03108
0,1443653454,-4.5579367,48.111725
4,1443653455,-4.4850636,48.38132
5,1443653457,-4.4954367,48.38365
0,1443653457,-4.55815,48.11172
7,1443653458,-4.4260235,48.12202
0,1443653461,-4.558435,48.111713
10,1443653462,-4.472813,48.162193
16,1443653462,-4.512665,48.370834
1,1443653462,-4.465735,48.3825
3,1443653465,-4.7727885,48.030647
0,1443653465,-4.5587215,48.111713
4,1443653465,-4.485067,48.38132
2,1443653465,-4.4966016,48.382393
48,1443653466,-4.326393,48.098312
15,1443653466,-4.516178,48.368336
5,1443653467,-4.4954367,48.383648
7,1443653468,-4.4254565,48.12221
0,1443653469,-4.5590115,48.11171
6,1443653471,-4.4880266,48.377422
0,1443653471,-4.559157,48.111706
10,1443653471,-4.4732265,48.162487
1,1443653472,-4.4657283,48.382484
2,1443653474,-4.4966,48.3824
3,1443653474,-4.7728434,48.03033
4,1443653475,-4.4850717,48.381325
0,1443653476,-4.559515,48.11168
12,1443653478,-4.3232517,48.098488
0,1443653478,-4.5597315,48.11166
7,1443653479,-4.424835,48.12243
0,1443653481,-4.5598035,48.111652
10,1443653482,-4.473602,48.1629
1,1443653482,-4.4657216,48.38247
4,1443653483,-4.48508,48.381332
2,1443653484,-4.4966016,48.3824
3,1443653484,-4.772907,48.030014
0,1443653485,-4.5600834,48.11162
5,1443653487,-4.4954367,48.38365
0,1443653489,-4.5603666,48.11159
11,1443653489,-4.489285,48.377174
7,1443653490,-4.424205,48.122635
0,1443653491,-4.56058,48.11157
1,1443653491,-4.46572,48.382465
10,1443653492,-4.4739017,48.16329
3,1443653494,-4.7729535,48.029633
0,1443653494,-4.5607934,48.111546
4,1443653495,-4.485077,48.38133
5,1443653497,-4.4954333,48.38365
0,1443653498,-4.5610785,48.111526
10,1443653500,-4.474157,48.163597
7,1443653500,-4.4236383,48.122826
0,1443653501,-4.5612917,48.111515
2,1443653503,-4.4966016,48.3824
3,1443653505,-4.773013,48.029255
4,1443653505,-4.485077,48.381325
5,1443653507,-4.49543,48.38366
22,1443653508,-4.485735,48.38108
0,1443653508,-4.561792,48.11148
7,1443653509,-4.423128,48.122997
0,1443653510,-4.561935,48.111473
0,1443653510,-4.561935,48.111473
10,1443653511,-4.474468,48.16402
1,1443653512,-4.465727,48.38249
2,1443653513,-4.4966016,48.38241
0,1443653514,-4.56222,48.111465
4,1443653514,-4.485083,48.381325
3,1443653514,-4.77307,48.028973
0,1443653517,-4.5624332,48.11147
7,1443653518,-4.42262,48.12317
17,1443653521,-4.514835,48.36947
0,1443653521,-4.5627184,48.11147
1,1443653522,-4.4657283,48.38249
10,1443653522,-4.474755,48.164467
2,1443653524,-4.4965982,48.382404
0,1443653524,-4.5629334,48.11146
18,1443653525,-4.4794335,48.382862
4,1443653525,-4.485093,48.38132
3,1443653525,-4.7731185,48.028587
48,1443653526,-4.3263965,48.0983
53,1443653527,-5.1812634,48.12003
5,1443653527,-4.495422,48.38366
31,1443653528,-4.570475,48.11436
7,1443653528,-4.422045,48.123352
0,1443653529,-4.563288,48.111443
0,1443653531,-4.56343,48.111435
53,1443653531,-5.181432,48.119904
10,1443653531,-4.474972,48.16484
0,1443653534,-4.563637,48.111412
2,1443653534,-4.496595,48.382397
53,1443653535,-5.1817183,48.11968
4,1443653535,-4.4851165,48.38132
3,1443653535,-4.773155,48.02823
5,1443653537,-4.4954267,48.383648
0,1443653538,-4.563978,48.111378
48,1443653538,-4.3263984,48.098293
53,1443653539,-5.1818933,48.119553
7,1443653539,-4.4214134,48.123558
0,1443653540,-4.5640483,48.11137
53,1443653541,-5.182057,48.11942
1,1443653542,-4.4657435,48.382504
10,1443653542,-4.475215,48.165306
4,1443653543,-4.485125,48.381313
3,1443653544,-4.773188,48.02791
2,1443653544,-4.49659,48.382393
0,1443653544,-4.5644,48.111347
53,1443653544,-5.1822085,48.119286
5,1443653547,-4.49543,48.383644
0,1443653548,-4.564608,48.111332
19,1443653549,-4.485958,48.380627
0,1443653550,-4.5648184,48.11132
7,1443653550,-4.42077,48.123745
10,1443653551,-4.4753785,48.165718
1,1443653551,-4.46575,48.382507
53,1443653552,-5.1825914,48.11898
0,1443653555,-4.5651,48.1113
3,1443653556,-4.773218,48.027466
4,1443653556,-4.4851017,48.381306
5,1443653558,-4.495432,48.38364
0,1443653559,-4.5653133,48.111282
7,1443653560,-4.420202,48.123894
10,1443653560,-4.4755216,48.166115
53,1443653561,-5.183133,48.118534
1,1443653563,-4.465755,48.382507
4,1443653565,-4.4850965,48.381306
3,1443653565,-4.77326,48.02711
31,1443653568,-4.5734982,48.114254
0,1443653568,-4.5660267,48.111248
5,1443653568,-4.495435,48.38364
7,1443653569,-4.419677,48.12404
10,1443653571,-4.4756265,48.166607
1,1443653572,-4.465747,48.382492
2,1443653574,-4.4965816,48.382397
3,1443653574,-4.7732835,48.026817
4,1443653575,-4.4851084,48.381306
0,1443653577,-4.566672,48.11124
31,1443653577,-4.574167,48.114227
20,1443653577,-4.3268566,48.098656
5,1443653577,-4.4954414,48.38364
53,1443653578,-5.1839232,48.11772
7,1443653579,-4.41913,48.12416
10,1443653581,-4.475663,48.167034
1,1443653582,-4.465737,48.38248
2,1443653584,-4.496575,48.3824
3,1443653585,-4.7733183,48.026413
24,1443653585,-4.4523635,48.384666
4,1443653585,-4.4851165,48.381306
48,1443653587,-4.326405,48.09828
5,1443653587,-4.4954433,48.38364
7,1443653588,-4.4185286,48.124294
0,1443653588,-4.5675216,48.111187
10,1443653590,-4.475623,48.167377
43,1443653591,-4.492465,47.834717
51,1443653592,-6.129915,48.912735
12,1443653594,-4.325297,48.098186
3,1443653595,-4.7733583,48.02605
4,1443653595,-4.4851184,48.381306
23,1443653596,-4.4763784,48.33906
5,1443653597,-4.495445,48.38364
38,1443653597,-5.766052,48.533455
35,1443653598,-4.5218067,47.8539
43,1443653598,-4.492765,47.83455
0,1443653599,-4.56823,48.111145
53,1443653599,-5.1846566,48.116688
31,1443653599,-4.5757217,48.114155
12,1443653601,-4.3252883,48.09818
51,1443653602,-6.1297116,48.9134
10,1443653602,-4.475438,48.16787
1,1443653602,-4.4657335,48.382465
53,1443653604,-5.1848617,48.116375
4,1443653604,-4.4851217,48.381313
3,1443653604,-4.7733784,48.02572
43,1443653607,-4.4931483,47.834267
5,1443653607,-4.495445,48.383648
35,1443653608,-4.5220985,47.85428
0,1443653608,-4.5688615,48.11112
51,1443653608,-6.129598,48.913795
43,1443653611,-4.493265,47.834133
10,1443653611,-4.475255,48.168255
1,1443653611,-4.465735,48.38246
7,1443653611,-4.417188,48.124573
12,1443653613,-4.3252983,48.098175
51,1443653614,-6.12947,48.91427
53,1443653615,-5.1851635,48.115795
4,1443653615,-4.4851284,48.381313
3,1443653616,-4.773395,48.025272
5,1443653617,-4.49544,48.383648
0,1443653618,-4.5695667,48.111107
43,1443653618,-4.4934316,47.83395
10,1443653620,-4.4750667,48.16862
53,1443653622,-5.185302,48.115475
2,1443653623,-4.496577,48.38241
1,1443653623,-4.4657435,48.38246
53,1443653624,-5.1853485,48.11536
3,1443653625,-4.7734265,48.024906
4,1443653625,-4.4851365,48.381313
51,1443653626,-6.129278,48.914993
25,1443653627,-4.45916,48.385983
43,1443653627,-4.493665,47.83362
25,1443653627,-4.45916,48.385983
5,1443653627,-4.495432,48.383648
53,1443653628,-5.18541,48.115078
31,1443653628,-4.5779233,48.11404
51,1443653628,-6.1292534,48.915123
0,1443653628,-4.570278,48.111076
0,1443653629,-4.570278,48.111076
51,1443653630,-6.129218,48.91526
7,1443653630,-4.41601,48.124874
10,1443653631,-4.4748483,48.169037
37,1443653631,-4.8525915,47.763935
51,1443653632,-6.1291733,48.915386
1,1443653633,-4.465745,48.38246
3,1443653634,-4.773432,48.024605
51,1443653634,-6.1291485,48.91552
4,1443653635,-4.4851365,48.381313
0,1443653635,-4.5707884,48.111057
0,1443653635,-4.5707884,48.111057
26,1443653635,-4.4857817,48.37982
53,1443653636,-5.185505,48.114693
20,1443653637,-4.326842,48.098675
5,1443653637,-4.4954267,48.38365
31,1443653637,-4.578585,48.114
0,1443653637,-4.5709333,48.111042
0,1443653637,-4.5709333,48.111042
53,1443653638,-5.185525,48.11458
43,1443653638,-4.493765,47.83325
7,1443653639,-4.41547,48.12504
54,1443653640,-3.9489434,47.88162
0,1443653641,-4.571222,48.11101
1,1443653642,-4.465745,48.38246
10,1443653642,-4.4748015,48.169483
0,1443653644,-4.571435,48.11098
2,1443653644,-4.496585,48.3824
3,1443653644,-4.773453,48.024193
16,1443653645,-4.512665,48.370834
4,1443653645,-4.4851465,48.3813
6,1443653647,-4.4880366,48.377407
15,1443653647,-4.51617,48.368355
0,1443653648,-4.571797,48.11094
7,1443653648,-4.4148717,48.125164
31,1443653648,-4.579332,48.113983
10,1443653650,-4.474877,48.169853
53,1443653651,-5.185623,48.113853
0,1443653652,-4.5720134,48.110912
1,1443653653,-4.465745,48.38246
2,1443653654,-4.4965935,48.382393
3,1443653654,-4.7734566,48.023857
5,1443653657,-4.4954185,48.383656
0,1443653657,-4.572368,48.110878
7,1443653659,-4.414233,48.125305
31,1443653659,-4.580137,48.113934
0,1443653661,-4.572652,48.110847
10,1443653662,-4.47489,48.17037
1,1443653662,-4.465745,48.38246
4,1443653663,-4.4851217,48.38132
2,1443653664,-4.4965982,48.382385
3,1443653664,-4.77345,48.023476
5,1443653667,-4.4954166,48.383663
0,1443653668,-4.573147,48.110798
11,1443653669,-4.489255,48.37718
7,1443653670,-4.4135885,48.125473
10,1443653671,-4.474735,48.170734
1,1443653672,-4.4657316,48.38245
2,1443653673,-4.4966016,48.382393
4,1443653674,-4.485125,48.381313
3,1443653676,-4.77345,48.02302
5,1443653678,-4.4954185,48.38367
31,1443653679,-4.5815816,48.11382
0,1443653679,-4.5738635,48.110752
7,1443653680,-4.412998,48.125614
10,1443653680,-4.47453,48.17108
2,1443653683,-4.496607,48.3824
1,1443653683,-4.4657235,48.382446
4,1443653685,-4.48513,48.381313
5,1443653685,-4.4954233,48.383675
3,1443653685,-4.7734566,48.02264
48,1443653686,-4.326415,48.098274
0,1443653688,-4.5745835,48.110714
22,1443653688,-4.485715,48.381115
7,1443653689,-4.4124665,48.12575
10,1443653690,-4.4742265,48.17145
14,1443653691,-4.49712,48.20738
1,1443653693,-4.465725,48.382454
3,1443653694,-4.77346,48.022327
2,1443653694,-4.4966016,48.38241
4,1443653695,-4.4851217,48.381317
5,1443653697,-4.495432,48.383667
55,1443653698,-5.0624285,48.27268
0,1443653698,-4.5752816,48.110653
7,1443653699,-4.411938,48.125885
1,1443653702,-4.465727,48.382454
10,1443653702,-4.4738517,48.171867
3,1443653704,-4.773485,48.02191
17,1443653704,-4.5149083,48.36944
18,1443653704,-4.479435,48.382862
4,1443653705,-4.4851084,48.38132
5,1443653708,-4.495432,48.383663
0,1443653708,-4.576073,48.1106
7,1443653709,-4.411295,48.12607
10,1443653710,-4.473503,48.172165
1,1443653713,-4.46573,48.382454
4,1443653714,-4.485105,48.38132
3,1443653714,-4.773492,48.02153
2,1443653714,-4.4965935,48.382412
5,1443653717,-4.4954333,48.38366
0,1443653717,-4.576647,48.110573
7,1443653719,-4.4106483,48.126274
10,1443653721,-4.473008,48.17256
4,1443653723,-4.4851084,48.381325
3,1443653724,-4.773505,48.02118
2,1443653724,-4.4965916,48.382412
0,1443653728,-4.5774317,48.110527
19,1443653728,-4.4859633,48.38066
5,1443653728,-4.495435,48.38365
7,1443653729,-4.4100733,48.126446
10,1443653731,-4.4725466,48.17275
1,1443653732,-4.46573,48.382446
5,1443653737,-4.49544,48.383648
3,1443653737,-4.7735333,48.020706
0,1443653738,-4.578145,48.110485
27,1443653739,-4.3256683,48.098175
31,1443653739,-4.585932,48.1136
10,1443653740,-4.472007,48.172855
1,1443653743,-4.46573,48.382454
3,1443653745,-4.7735415,48.020313
4,1443653745,-4.4851084,48.381306
5,1443653745,-4.4954433,48.38365
0,1443653748,-4.5788584,48.11047
31,1443653748,-4.5866566,48.113567
7,1443653749,-4.408857,48.126606
10,1443653750,-4.4713917,48.17294
1,1443653753,-4.46573,48.38246
3,1443653754,-4.773538,48.020004
4,1443653755,-4.4850965,48.381313
31,1443653758,-4.5872984,48.11352
7,1443653759,-4.408223,48.12663
10,1443653761,-4.4707084,48.173027
1,1443653762,-4.465725,48.382465
24,1443653763,-4.4524117,48.38464
4,1443653763,-4.4851,48.381306
3,1443653764,-4.773528,48.019573
0,1443653769,-4.580345,48.1104
7,1443653769,-4.40765,48.126637
10,1443653770,-4.4701433,48.173088
1,1443653773,-4.46572,48.38247
4,1443653774,-4.485115,48.381306
23,1443653776,-4.4764066,48.339092
0,1443653777,-4.580917,48.11035
5,1443653777,-4.4954467,48.38365
31,1443653778,-4.5887465,48.113472
7,1443653779,-4.406945,48.126648
10,1443653781,-4.4693832,48.17313
1,1443653783,-4.465727,48.38248
4,1443653783,-4.48515,48.38128
2,1443653784,-4.496585,48.382412
3,1443653785,-4.773515,48.0188
48,1443653786,-4.3264165,48.098312
0,1443653788,-4.581693,48.11028
5,1443653788,-4.4954467,48.38365
10,1443653791,-4.4688134,48.173096
1,1443653793,-4.4657316,48.38248
4,1443653794,-4.4851265,48.381287
3,1443653796,-4.773515,48.01837
5,1443653797,-4.4954467,48.383648
0,1443653798,-4.5823917,48.110214
55,1443653798,-5.0640135,48.273087
7,1443653800,-4.4056168,48.126694
0,1443653801,-4.582598,48.1102
0,1443653801,-4.582598,48.1102
10,1443653802,-4.468128,48.173023
2,1443653802,-4.496595,48.38241
1,1443653804,-4.46574,48.382473
0,1443653805,-4.582878,48.110195
3,1443653805,-4.773515,48.017998
4,1443653805,-4.485105,48.381298
0,1443653809,-4.58309,48.1102
7,1443653809,-4.4050465,48.126713
10,1443653810,-4.46763,48.17293
0,1443653811,-4.5833,48.110195
1,1443653813,-4.465745,48.382465
2,1443653814,-4.4965935,48.38241
3,1443653814,-4.7735133,48.017685
0,1443653814,-4.58351,48.11019
26,1443653815,-4.4857583,48.379814
4,1443653815,-4.4851065,48.3813
5,1443653817,-4.4954567,48.383648
31,1443653817,-4.5916667,48.113373
0,1443653818,-4.5837917,48.11018
0,1443653821,-4.5840034,48.110172
10,1443653821,-4.466962,48.17277
1,1443653822,-4.465747,48.38246
3,1443653824,-4.7735133,48.01726
15,1443653824,-4.51618,48.368355
16,1443653824,-4.512665,48.370834
0,1443653825,-4.584288,48.110165
5,1443653826,-4.49546,48.383648
31,1443653828,-4.5923934,48.113358
0,1443653828,-4.584505,48.11016
7,1443653829,-4.4038315,48.12676
10,1443653830,-4.4664183,48.172646
1,1443653833,-4.465745,48.382458
3,1443653834,-4.77351,48.01688
4,1443653834,-4.4851117,48.381317
5,1443653837,-4.49546,48.38365
0,1443653837,-4.5851517,48.110153
7,1443653839,-4.403135,48.126778
10,1443653841,-4.46569,48.172497
1,1443653843,-4.4657416,48.382454
2,1443653844,-4.49659,48.382412
4,1443653844,-4.4852033,48.38126
3,1443653845,-4.7735167,48.016495
5,1443653847,-4.495455,48.38365
0,1443653848,-4.585925,48.110092
11,1443653850,-4.4892635,48.377148
10,1443653851,-4.46514,48.172386
1,1443653853,-4.465737,48.382454
4,1443653854,-4.485152,48.381287
3,1443653855,-4.773522,48.01607
5,1443653857,-4.4954515,48.38365
0,1443653858,-4.5866084,48.11005
31,1443653859,-4.5946684,48.113274
2,1443653862,-4.49659,48.382412
10,1443653862,-4.4644585,48.17228
1,1443653863,-4.4657335,48.382446
3,1443653865,-4.773528,48.01572
4,1443653865,-4.485212,48.38125
5,1443653865,-4.4954534,48.38365
14,1443653865,-4.497125,48.207336
31,1443653868,-4.5953283,48.113243
0,1443653868,-4.587305,48.11002
10,1443653870,-4.463945,48.172237
22,1443653871,-4.48572,48.381096
1,1443653873,-4.4657316,48.382446
3,1443653874,-4.77353,48.015366
2,1443653874,-4.4966,48.382412
4,1443653875,-4.48516,48.381287
31,1443653878,-4.596122,48.113174
0,1443653878,-4.5879965,48.11001
30,1443653881,-4.5895867,48.2791
17,1443653881,-4.51487,48.36941
10,1443653881,-4.463247,48.172195
1,1443653882,-4.465727,48.382446
53,1443653882,-5.1868567,48.100727
4,1443653883,-4.4851365,48.3813
2,1443653883,-4.4966016,48.382412
18,1443653884,-4.4794335,48.382862
3,1443653885,-4.77355,48.01494
0,1443653888,-4.5887,48.11002
31,1443653888,-4.596783,48.113167
10,1443653891,-4.462615,48.172165
56,1443653891,-6.230513,48.621944
51,1443653892,-6.1243014,48.93251
3,1443653894,-4.7735667,48.01454
0,1443653894,-4.5891232,48.109997
0,1443653894,-4.5891232,48.109997
37,1443653894,-4.854747,47.763607
4,1443653895,-4.485143,48.381294
5,1443653897,-4.4954433,48.38365
0,1443653897,-4.589335,48.10998
0,1443653897,-4.589335,48.10998
31,1443653898,-4.5975285,48.11317
